LocusTag	CycId
Lipst1_1_69307	G1IA6-18511-MONOMER
Lipst1_1_882	G1IA6-17881-MONOMER
Lipst1_1_69309	G1IA6-18512-MONOMER
Lipst1_1_69329	G1IA6-18518-MONOMER
Lipst1_1_69318	G1IA6-18513-MONOMER
Lipst1_1_243387	G1IA6-24502-MONOMER
Lipst1_1_27120	G1IA6-19396-MONOMER
Lipst1_1_71905	G1IA6-20795-MONOMER
Lipst1_1_69319	G1IA6-18514-MONOMER
Lipst1_1_144371	G1IA6-16620-MONOMER
Lipst1_1_69325	G1IA6-18515-MONOMER
Lipst1_1_69327	G1IA6-18517-MONOMER
Lipst1_1_69326	G1IA6-18516-MONOMER
Lipst1_1_6723	G1IA6-23731-MONOMER
Lipst1_1_74835	G1IA6-22944-MONOMER
Lipst1_1_76827	G1IA6-24564-MONOMER
Lipst1_1_7515	G1IA6-24563-MONOMER
Lipst1_1_73041	G1IA6-21428-MONOMER
Lipst1_1_144424	G1IA6-16621-MONOMER
Lipst1_1_72221	G1IA6-20875-MONOMER
Lipst1_1_69338	G1IA6-18521-MONOMER
Lipst1_1_4411	G1IA6-21182-MONOMER
Lipst1_1_69342	G1IA6-18522-MONOMER
Lipst1_1_144552	G1IA6-16622-MONOMER
Lipst1_1_69345	G1IA6-18523-MONOMER
Lipst1_1_70488	G1IA6-19707-MONOMER
Lipst1_1_69346	G1IA6-18524-MONOMER
Lipst1_1_69351	G1IA6-18525-MONOMER
Lipst1_1_6728	G1IA6-23732-MONOMER
Lipst1_1_74840	G1IA6-22945-MONOMER
Lipst1_1_69352	G1IA6-18526-MONOMER
Lipst1_1_144778	G1IA6-16623-MONOMER
Lipst1_1_71913	G1IA6-20796-MONOMER
Lipst1_1_70480	G1IA6-19704-MONOMER
Lipst1_1_69358	G1IA6-18528-MONOMER
Lipst1_1_69536	G1IA6-18574-MONOMER
Lipst1_1_69365	G1IA6-18529-MONOMER
Lipst1_1_69528	G1IA6-18571-MONOMER
Lipst1_1_69368	G1IA6-18530-MONOMER
Lipst1_1_69381	G1IA6-18533-MONOMER
Lipst1_1_69370	G1IA6-18531-MONOMER
Lipst1_1_69420	G1IA6-18541-MONOMER
Lipst1_1_144913	G1IA6-16624-MONOMER
Lipst1_1_75687	G1IA6-23785-MONOMER
Lipst1_1_69377	G1IA6-18532-MONOMER
Lipst1_1_61494	G1IA6-17650-MONOMER
Lipst1_1_74842	G1IA6-22946-MONOMER
Lipst1_1_69522	G1IA6-18570-MONOMER
Lipst1_1_69384	G1IA6-18534-MONOMER
Lipst1_1_144926	G1IA6-16625-MONOMER
Lipst1_1_69386	G1IA6-18535-MONOMER
Lipst1_1_69398	G1IA6-18537-MONOMER
Lipst1_1_69388	G1IA6-18536-MONOMER
Lipst1_1_6733	G1IA6-23734-MONOMER
Lipst1_1_4415	G1IA6-21183-MONOMER
Lipst1_1_69411	G1IA6-18539-MONOMER
Lipst1_1_69406	G1IA6-18538-MONOMER
Lipst1_1_309508	G1IA6-20583-MONOMER
Lipst1_1_144983	G1IA6-16626-MONOMER
Lipst1_1_69518	G1IA6-18569-MONOMER
Lipst1_1_69416	G1IA6-18540-MONOMER
Lipst1_1_74843	G1IA6-22947-MONOMER
Lipst1_1_6736	G1IA6-23735-MONOMER
Lipst1_1_69421	G1IA6-18542-MONOMER
Lipst1_1_71918	G1IA6-20797-MONOMER
Lipst1_1_145153	G1IA6-16627-MONOMER
Lipst1_1_69422	G1IA6-18543-MONOMER
Lipst1_1_69509	G1IA6-18567-MONOMER
Lipst1_1_69427	G1IA6-18544-MONOMER
Lipst1_1_6737	G1IA6-23736-MONOMER
Lipst1_1_69432	G1IA6-18545-MONOMER
Lipst1_1_69468	G1IA6-18553-MONOMER
Lipst1_1_69438	G1IA6-18546-MONOMER
Lipst1_1_145233	G1IA6-16628-MONOMER
Lipst1_1_69441	G1IA6-18547-MONOMER
Lipst1_1_69443	G1IA6-18548-MONOMER
Lipst1_1_6739	G1IA6-23737-MONOMER
Lipst1_1_74845	G1IA6-22948-MONOMER
Lipst1_1_69444	G1IA6-18549-MONOMER
Lipst1_1_69462	G1IA6-18552-MONOMER
Lipst1_1_69447	G1IA6-18550-MONOMER
Lipst1_1_147	G1IA6-16629-MONOMER
Lipst1_1_69450	G1IA6-18551-MONOMER
Lipst1_1_73042	G1IA6-21429-MONOMER
Lipst1_1_6743	G1IA6-23738-MONOMER
Lipst1_1_61567	G1IA6-17655-MONOMER
Lipst1_1_4423	G1IA6-21184-MONOMER
Lipst1_1_69474	G1IA6-18555-MONOMER
Lipst1_1_69471	G1IA6-18554-MONOMER
Lipst1_1_70513	G1IA6-19714-MONOMER
Lipst1_1_148	G1IA6-16630-MONOMER
Lipst1_1_69482	G1IA6-18557-MONOMER
Lipst1_1_69478	G1IA6-18556-MONOMER
Lipst1_1_6746	G1IA6-23739-MONOMER
Lipst1_1_74849	G1IA6-22949-MONOMER
Lipst1_1_69483	G1IA6-18558-MONOMER
Lipst1_1_71920	G1IA6-20798-MONOMER
Lipst1_1_69487	G1IA6-18559-MONOMER
Lipst1_1_15	G1IA6-16631-MONOMER
Lipst1_1_69505	G1IA6-18565-MONOMER
Lipst1_1_69488	G1IA6-18560-MONOMER
Lipst1_1_6747	G1IA6-23740-MONOMER
Lipst1_1_69490	G1IA6-18561-MONOMER
Lipst1_1_69498	G1IA6-18564-MONOMER
Lipst1_1_69491	G1IA6-18562-MONOMER
Lipst1_1_69493	G1IA6-18563-MONOMER
Lipst1_1_150	G1IA6-16632-MONOMER
Lipst1_1_4430	G1IA6-21186-MONOMER
Lipst1_1_154	G1IA6-16635-MONOMER
Lipst1_1_74853	G1IA6-22950-MONOMER
Lipst1_1_6749	G1IA6-23741-MONOMER
Lipst1_1_76724	G1IA6-24447-MONOMER
Lipst1_1_69507	G1IA6-18566-MONOMER
Lipst1_1_70491	G1IA6-19709-MONOMER
Lipst1_1_151	G1IA6-16633-MONOMER
Lipst1_1_6750	G1IA6-23742-MONOMER
Lipst1_1_69513	G1IA6-18568-MONOMER
Lipst1_1_67901	G1IA6-17659-MONOMER
Lipst1_1_4428	G1IA6-21185-MONOMER
Lipst1_1_6761	G1IA6-23746-MONOMER
Lipst1_1_121082	G1IA6-24444-MONOMER
Lipst1_1_6754	G1IA6-23743-MONOMER
Lipst1_1_152	G1IA6-16634-MONOMER
Lipst1_1_74857	G1IA6-22951-MONOMER
Lipst1_1_69532	G1IA6-18572-MONOMER
Lipst1_1_67908	G1IA6-17660-MONOMER
Lipst1_1_69534	G1IA6-18573-MONOMER
Lipst1_1_6760	G1IA6-23745-MONOMER
Lipst1_1_71934	G1IA6-20799-MONOMER
Lipst1_1_6759	G1IA6-23744-MONOMER
Lipst1_1_79266	G1IA6-18575-MONOMER
Lipst1_1_225900	G1IA6-24445-MONOMER
Lipst1_1_79320	G1IA6-18576-MONOMER
Lipst1_1_67910	G1IA6-17661-MONOMER
Lipst1_1_79429	G1IA6-18577-MONOMER
Lipst1_1_155	G1IA6-16636-MONOMER
Lipst1_1_79543	G1IA6-18578-MONOMER
Lipst1_1_70511	G1IA6-19713-MONOMER
Lipst1_1_79581	G1IA6-18579-MONOMER
Lipst1_1_74862	G1IA6-22952-MONOMER
Lipst1_1_79742	G1IA6-18580-MONOMER
Lipst1_1_67914	G1IA6-17662-MONOMER
Lipst1_1_79803	G1IA6-18581-MONOMER
Lipst1_1_73052	G1IA6-21430-MONOMER
Lipst1_1_79870	G1IA6-18582-MONOMER
Lipst1_1_158	G1IA6-16637-MONOMER
Lipst1_1_80078	G1IA6-18583-MONOMER
Lipst1_1_7401	G1IA6-24446-MONOMER
Lipst1_1_80202	G1IA6-18584-MONOMER
Lipst1_1_6767	G1IA6-23747-MONOMER
Lipst1_1_91505	G1IA6-18585-MONOMER
Lipst1_1_71437	G1IA6-20322-MONOMER
Lipst1_1_91640	G1IA6-18586-MONOMER
Lipst1_1_159	G1IA6-16638-MONOMER
Lipst1_1_91670	G1IA6-18587-MONOMER
Lipst1_1_74864	G1IA6-22953-MONOMER
Lipst1_1_91749	G1IA6-18588-MONOMER
Lipst1_1_71939	G1IA6-20800-MONOMER
Lipst1_1_91812	G1IA6-18589-MONOMER
Lipst1_1_163	G1IA6-16639-MONOMER
Lipst1_1_91867	G1IA6-18590-MONOMER
Lipst1_1_70509	G1IA6-19712-MONOMER
Lipst1_1_91872	G1IA6-18591-MONOMER
Lipst1_1_91919	G1IA6-18592-MONOMER
Lipst1_1_91960	G1IA6-18593-MONOMER
Lipst1_1_6768	G1IA6-23748-MONOMER
Lipst1_1_92025	G1IA6-18594-MONOMER
Lipst1_1_164	G1IA6-16640-MONOMER
Lipst1_1_92095	G1IA6-18595-MONOMER
Lipst1_1_6771	G1IA6-23749-MONOMER
Lipst1_1_92143	G1IA6-18596-MONOMER
Lipst1_1_67945	G1IA6-17666-MONOMER
Lipst1_1_74867	G1IA6-22954-MONOMER
Lipst1_1_2539	G1IA6-18857-MONOMER
Lipst1_1_165	G1IA6-16641-MONOMER
Lipst1_1_83942	G1IA6-21431-MONOMER
Lipst1_1_6776	G1IA6-23750-MONOMER
Lipst1_1_67948	G1IA6-17667-MONOMER
Lipst1_1_4433	G1IA6-21187-MONOMER
Lipst1_1_76726	G1IA6-24448-MONOMER
Lipst1_1_168	G1IA6-16642-MONOMER
Lipst1_1_6777	G1IA6-23751-MONOMER
Lipst1_1_91393	G1IA6-17904-MONOMER
Lipst1_1_74872	G1IA6-22955-MONOMER
Lipst1_1_71941	G1IA6-20801-MONOMER
Lipst1_1_173	G1IA6-16643-MONOMER
Lipst1_1_6778	G1IA6-23752-MONOMER
Lipst1_1_89060	G1IA6-24449-MONOMER
Lipst1_1_175	G1IA6-16644-MONOMER
Lipst1_1_6779	G1IA6-23753-MONOMER
Lipst1_1_74873	G1IA6-22956-MONOMER
Lipst1_1_176	G1IA6-16645-MONOMER
Lipst1_1_83978	G1IA6-21432-MONOMER
Lipst1_1_6782	G1IA6-23754-MONOMER
Lipst1_1_67961	G1IA6-17671-MONOMER
Lipst1_1_4434	G1IA6-21188-MONOMER
Lipst1_1_70520	G1IA6-19717-MONOMER
Lipst1_1_188	G1IA6-16646-MONOMER
Lipst1_1_6790	G1IA6-23755-MONOMER
Lipst1_1_67962	G1IA6-17672-MONOMER
Lipst1_1_74876	G1IA6-22957-MONOMER
Lipst1_1_71950	G1IA6-20802-MONOMER
Lipst1_1_70518	G1IA6-19716-MONOMER
Lipst1_1_190	G1IA6-16647-MONOMER
Lipst1_1_6795	G1IA6-23756-MONOMER
Lipst1_1_192	G1IA6-16648-MONOMER
Lipst1_1_6803	G1IA6-23757-MONOMER
Lipst1_1_74883	G1IA6-22958-MONOMER
Lipst1_1_196	G1IA6-16649-MONOMER
Lipst1_1_67971	G1IA6-17675-MONOMER
Lipst1_1_84035	G1IA6-21433-MONOMER
Lipst1_1_4436	G1IA6-21189-MONOMER
Lipst1_1_6804	G1IA6-23758-MONOMER
Lipst1_1_70521	G1IA6-19718-MONOMER
Lipst1_1_204	G1IA6-16650-MONOMER
Lipst1_1_74885	G1IA6-22959-MONOMER
Lipst1_1_6807	G1IA6-23759-MONOMER
Lipst1_1_71951	G1IA6-20803-MONOMER
Lipst1_1_206	G1IA6-16651-MONOMER
Lipst1_1_67978	G1IA6-17677-MONOMER
Lipst1_1_6808	G1IA6-23760-MONOMER
Lipst1_1_207	G1IA6-16652-MONOMER
Lipst1_1_67990	G1IA6-17678-MONOMER
Lipst1_1_6810	G1IA6-23761-MONOMER
Lipst1_1_74886	G1IA6-22960-MONOMER
Lipst1_1_282527	G1IA6-19963-MONOMER
Lipst1_1_70525	G1IA6-19719-MONOMER
Lipst1_1_215	G1IA6-16653-MONOMER
Lipst1_1_84172	G1IA6-21434-MONOMER
Lipst1_1_6811	G1IA6-23762-MONOMER
Lipst1_1_4437	G1IA6-21190-MONOMER
Lipst1_1_110167	G1IA6-18638-MONOMER
Lipst1_1_70567	G1IA6-19731-MONOMER
Lipst1_1_223	G1IA6-16654-MONOMER
Lipst1_1_74896	G1IA6-22961-MONOMER
Lipst1_1_67992	G1IA6-17680-MONOMER
Lipst1_1_6813	G1IA6-23763-MONOMER
Lipst1_1_71961	G1IA6-20804-MONOMER
Lipst1_1_228	G1IA6-16655-MONOMER
Lipst1_1_6815	G1IA6-23764-MONOMER
Lipst1_1_230	G1IA6-16656-MONOMER
Lipst1_1_6817	G1IA6-23765-MONOMER
Lipst1_1_74900	G1IA6-22962-MONOMER
Lipst1_1_309041	G1IA6-20577-MONOMER
Lipst1_1_235	G1IA6-16657-MONOMER
Lipst1_1_68012	G1IA6-17683-MONOMER
Lipst1_1_6820	G1IA6-23766-MONOMER
Lipst1_1_4438	G1IA6-21191-MONOMER
Lipst1_1_71964	G1IA6-20805-MONOMER
Lipst1_1_70538	G1IA6-19722-MONOMER
Lipst1_1_236	G1IA6-16658-MONOMER
Lipst1_1_6823	G1IA6-23767-MONOMER
Lipst1_1_68013	G1IA6-17684-MONOMER
Lipst1_1_74905	G1IA6-22963-MONOMER
Lipst1_1_238	G1IA6-16659-MONOMER
Lipst1_1_68023	G1IA6-17685-MONOMER
Lipst1_1_7498	G1IA6-24550-MONOMER
Lipst1_1_239	G1IA6-16660-MONOMER
Lipst1_1_6839	G1IA6-23768-MONOMER
Lipst1_1_68026	G1IA6-17686-MONOMER
Lipst1_1_74907	G1IA6-22964-MONOMER
Lipst1_1_240	G1IA6-16661-MONOMER
Lipst1_1_68322	G1IA6-17747-MONOMER
Lipst1_1_6841	G1IA6-23769-MONOMER
Lipst1_1_71969	G1IA6-20806-MONOMER
Lipst1_1_24515	G1IA6-16662-MONOMER
Lipst1_1_74912	G1IA6-22965-MONOMER
Lipst1_1_6844	G1IA6-23770-MONOMER
Lipst1_1_70553	G1IA6-19728-MONOMER
Lipst1_1_24560	G1IA6-16663-MONOMER
Lipst1_1_107221	G1IA6-22991-MONOMER
Lipst1_1_68044	G1IA6-17689-MONOMER
Lipst1_1_6848	G1IA6-23771-MONOMER
Lipst1_1_70562	G1IA6-19730-MONOMER
Lipst1_1_24689	G1IA6-16664-MONOMER
Lipst1_1_74916	G1IA6-22966-MONOMER
Lipst1_1_68054	G1IA6-17690-MONOMER
Lipst1_1_6860	G1IA6-23772-MONOMER
Lipst1_1_24819	G1IA6-16665-MONOMER
Lipst1_1_84536	G1IA6-21435-MONOMER
Lipst1_1_6863	G1IA6-23773-MONOMER
Lipst1_1_4448	G1IA6-21193-MONOMER
Lipst1_1_71970	G1IA6-20807-MONOMER
Lipst1_1_24836	G1IA6-16666-MONOMER
Lipst1_1_107251	G1IA6-22995-MONOMER
Lipst1_1_75641	G1IA6-23774-MONOMER
Lipst1_1_68662	G1IA6-17811-MONOMER
Lipst1_1_74921	G1IA6-22967-MONOMER
Lipst1_1_70545	G1IA6-19726-MONOMER
Lipst1_1_24997	G1IA6-16667-MONOMER
Lipst1_1_75644	G1IA6-23775-MONOMER
Lipst1_1_108358	G1IA6-24496-MONOMER
Lipst1_1_250	G1IA6-16668-MONOMER
Lipst1_1_107224	G1IA6-22993-MONOMER
Lipst1_1_57001	G1IA6-22496-MONOMER
Lipst1_1_74922	G1IA6-22968-MONOMER
Lipst1_1_75650	G1IA6-23776-MONOMER
Lipst1_1_71971	G1IA6-20808-MONOMER
Lipst1_1_336355	G1IA6-24497-MONOMER
Lipst1_1_25063	G1IA6-16669-MONOMER
Lipst1_1_107222	G1IA6-22992-MONOMER
Lipst1_1_75654	G1IA6-23777-MONOMER
Lipst1_1_4458	G1IA6-21194-MONOMER
Lipst1_1_40569	G1IA6-24498-MONOMER
Lipst1_1_25111	G1IA6-16670-MONOMER
Lipst1_1_75661	G1IA6-23778-MONOMER
Lipst1_1_74927	G1IA6-22969-MONOMER
Lipst1_1_70558	G1IA6-19729-MONOMER
Lipst1_1_25112	G1IA6-16671-MONOMER
Lipst1_1_107242	G1IA6-22994-MONOMER
Lipst1_1_75675	G1IA6-23779-MONOMER
Lipst1_1_71974	G1IA6-20809-MONOMER
Lipst1_1_25151	G1IA6-16672-MONOMER
Lipst1_1_75676	G1IA6-23780-MONOMER
Lipst1_1_74929	G1IA6-22970-MONOMER
Lipst1_1_25192	G1IA6-16673-MONOMER
Lipst1_1_107252	G1IA6-22996-MONOMER
Lipst1_1_84642	G1IA6-21436-MONOMER
Lipst1_1_75678	G1IA6-23781-MONOMER
Lipst1_1_68107	G1IA6-17699-MONOMER
Lipst1_1_4462	G1IA6-21195-MONOMER
Lipst1_1_253	G1IA6-16674-MONOMER
Lipst1_1_107256	G1IA6-22997-MONOMER
Lipst1_1_68109	G1IA6-17700-MONOMER
Lipst1_1_75679	G1IA6-23782-MONOMER
Lipst1_1_74933	G1IA6-22971-MONOMER
Lipst1_1_254	G1IA6-16675-MONOMER
Lipst1_1_107295	G1IA6-22998-MONOMER
Lipst1_1_68113	G1IA6-17701-MONOMER
Lipst1_1_75680	G1IA6-23783-MONOMER
Lipst1_1_71975	G1IA6-20810-MONOMER
Lipst1_1_865	G1IA6-17875-MONOMER
Lipst1_1_274	G1IA6-16676-MONOMER
Lipst1_1_107301	G1IA6-22999-MONOMER
Lipst1_1_75683	G1IA6-23784-MONOMER
Lipst1_1_74934	G1IA6-22972-MONOMER
Lipst1_1_275	G1IA6-16677-MONOMER
Lipst1_1_107309	G1IA6-23000-MONOMER
Lipst1_1_84678	G1IA6-21437-MONOMER
Lipst1_1_75932	G1IA6-23835-MONOMER
Lipst1_1_4464	G1IA6-21196-MONOMER
Lipst1_1_70569	G1IA6-19732-MONOMER
Lipst1_1_68145	G1IA6-17707-MONOMER
Lipst1_1_276	G1IA6-16678-MONOMER
Lipst1_1_107333	G1IA6-23001-MONOMER
Lipst1_1_74936	G1IA6-22973-MONOMER
Lipst1_1_68136	G1IA6-17704-MONOMER
Lipst1_1_75689	G1IA6-23786-MONOMER
Lipst1_1_282	G1IA6-16679-MONOMER
Lipst1_1_107340	G1IA6-23002-MONOMER
Lipst1_1_75694	G1IA6-23787-MONOMER
Lipst1_1_71976	G1IA6-20811-MONOMER
Lipst1_1_942	G1IA6-17920-MONOMER
Lipst1_1_284	G1IA6-16680-MONOMER
Lipst1_1_107342	G1IA6-23003-MONOMER
Lipst1_1_75698	G1IA6-23788-MONOMER
Lipst1_1_68410	G1IA6-17765-MONOMER
Lipst1_1_86476	G1IA6-22974-MONOMER
Lipst1_1_68658	G1IA6-17810-MONOMER
Lipst1_1_2972	G1IA6-19511-MONOMER
Lipst1_1_288	G1IA6-16681-MONOMER
Lipst1_1_107346	G1IA6-23004-MONOMER
Lipst1_1_96333	G1IA6-21438-MONOMER
Lipst1_1_75706	G1IA6-23789-MONOMER
Lipst1_1_4465	G1IA6-21197-MONOMER
Lipst1_1_291	G1IA6-16682-MONOMER
Lipst1_1_107351	G1IA6-23005-MONOMER
Lipst1_1_75707	G1IA6-23790-MONOMER
Lipst1_1_68307	G1IA6-17741-MONOMER
Lipst1_1_86498	G1IA6-22975-MONOMER
Lipst1_1_70576	G1IA6-19734-MONOMER
Lipst1_1_293	G1IA6-16683-MONOMER
Lipst1_1_107355	G1IA6-23006-MONOMER
Lipst1_1_964	G1IA6-17928-MONOMER
Lipst1_1_75712	G1IA6-23791-MONOMER
Lipst1_1_71982	G1IA6-20812-MONOMER
Lipst1_1_296	G1IA6-16684-MONOMER
Lipst1_1_107358	G1IA6-23007-MONOMER
Lipst1_1_75715	G1IA6-23792-MONOMER
Lipst1_1_86538	G1IA6-22976-MONOMER
Lipst1_1_70577	G1IA6-19735-MONOMER
Lipst1_1_302	G1IA6-16685-MONOMER
Lipst1_1_107368	G1IA6-23008-MONOMER
Lipst1_1_96551	G1IA6-21439-MONOMER
Lipst1_1_75718	G1IA6-23793-MONOMER
Lipst1_1_4467	G1IA6-21198-MONOMER
Lipst1_1_306	G1IA6-16686-MONOMER
Lipst1_1_25226	G1IA6-17533-MONOMER
Lipst1_1_75719	G1IA6-23794-MONOMER
Lipst1_1_68186	G1IA6-17712-MONOMER
Lipst1_1_86782	G1IA6-22977-MONOMER
Lipst1_1_70583	G1IA6-19736-MONOMER
Lipst1_1_31	G1IA6-16687-MONOMER
Lipst1_1_107373	G1IA6-23009-MONOMER
Lipst1_1_68196	G1IA6-17713-MONOMER
Lipst1_1_75723	G1IA6-23795-MONOMER
Lipst1_1_71987	G1IA6-20813-MONOMER
Lipst1_1_70592	G1IA6-19737-MONOMER
Lipst1_1_310	G1IA6-16688-MONOMER
Lipst1_1_107377	G1IA6-23010-MONOMER
Lipst1_1_75724	G1IA6-23796-MONOMER
Lipst1_1_68198	G1IA6-17714-MONOMER
Lipst1_1_86789	G1IA6-22978-MONOMER
Lipst1_1_312	G1IA6-16689-MONOMER
Lipst1_1_107391	G1IA6-23011-MONOMER
Lipst1_1_75728	G1IA6-23797-MONOMER
Lipst1_1_4470	G1IA6-21199-MONOMER
Lipst1_1_31361	G1IA6-16690-MONOMER
Lipst1_1_48449	G1IA6-17591-MONOMER
Lipst1_1_107393	G1IA6-23012-MONOMER
Lipst1_1_68201	G1IA6-17716-MONOMER
Lipst1_1_75734	G1IA6-23798-MONOMER
Lipst1_1_86806	G1IA6-22979-MONOMER
Lipst1_1_102736	G1IA6-17265-MONOMER
Lipst1_1_70623	G1IA6-19741-MONOMER
Lipst1_1_315	G1IA6-16691-MONOMER
Lipst1_1_107404	G1IA6-23013-MONOMER
Lipst1_1_68206	G1IA6-17717-MONOMER
Lipst1_1_75738	G1IA6-23799-MONOMER
Lipst1_1_71996	G1IA6-20814-MONOMER
Lipst1_1_4130	G1IA6-20707-MONOMER
Lipst1_1_316	G1IA6-16692-MONOMER
Lipst1_1_113448	G1IA6-23014-MONOMER
Lipst1_1_68213	G1IA6-17718-MONOMER
Lipst1_1_75739	G1IA6-23800-MONOMER
Lipst1_1_86823	G1IA6-22980-MONOMER
Lipst1_1_317	G1IA6-16693-MONOMER
Lipst1_1_70615	G1IA6-19739-MONOMER
Lipst1_1_113540	G1IA6-23015-MONOMER
Lipst1_1_277120	G1IA6-24527-MONOMER
Lipst1_1_75741	G1IA6-23801-MONOMER
Lipst1_1_68223	G1IA6-17719-MONOMER
Lipst1_1_4471	G1IA6-21200-MONOMER
Lipst1_1_326	G1IA6-16694-MONOMER
Lipst1_1_113604	G1IA6-23016-MONOMER
Lipst1_1_75754	G1IA6-23802-MONOMER
Lipst1_1_68599	G1IA6-17797-MONOMER
Lipst1_1_98687	G1IA6-22981-MONOMER
Lipst1_1_71998	G1IA6-20815-MONOMER
Lipst1_1_70618	G1IA6-19740-MONOMER
Lipst1_1_32651	G1IA6-16695-MONOMER
Lipst1_1_120004	G1IA6-23017-MONOMER
Lipst1_1_68581	G1IA6-17793-MONOMER
Lipst1_1_75759	G1IA6-23803-MONOMER
Lipst1_1_329	G1IA6-16696-MONOMER
Lipst1_1_120144	G1IA6-23018-MONOMER
Lipst1_1_68234	G1IA6-17722-MONOMER
Lipst1_1_75763	G1IA6-23804-MONOMER
Lipst1_1_98714	G1IA6-22982-MONOMER
Lipst1_1_76844	G1IA6-24574-MONOMER
Lipst1_1_331	G1IA6-16697-MONOMER
Lipst1_1_120196	G1IA6-23019-MONOMER
Lipst1_1_35259	G1IA6-24528-MONOMER
Lipst1_1_75766	G1IA6-23805-MONOMER
Lipst1_1_4472	G1IA6-21201-MONOMER
Lipst1_1_68729	G1IA6-17827-MONOMER
Lipst1_1_33182	G1IA6-16698-MONOMER
Lipst1_1_172619	G1IA6-23020-MONOMER
Lipst1_1_75768	G1IA6-23806-MONOMER
Lipst1_1_98924	G1IA6-22983-MONOMER
Lipst1_1_72007	G1IA6-20816-MONOMER
Lipst1_1_332244	G1IA6-16699-MONOMER
Lipst1_1_172680	G1IA6-23021-MONOMER
Lipst1_1_60142	G1IA6-24529-MONOMER
Lipst1_1_68751	G1IA6-17834-MONOMER
Lipst1_1_75773	G1IA6-23807-MONOMER
Lipst1_1_70635	G1IA6-19743-MONOMER
Lipst1_1_332254	G1IA6-16700-MONOMER
Lipst1_1_172735	G1IA6-23022-MONOMER
Lipst1_1_75777	G1IA6-23808-MONOMER
Lipst1_1_68251	G1IA6-17726-MONOMER
Lipst1_1_98942	G1IA6-22984-MONOMER
Lipst1_1_332345	G1IA6-16701-MONOMER
Lipst1_1_172781	G1IA6-23023-MONOMER
Lipst1_1_76789	G1IA6-24530-MONOMER
Lipst1_1_75778	G1IA6-23809-MONOMER
Lipst1_1_4474	G1IA6-21202-MONOMER
Lipst1_1_332347	G1IA6-16702-MONOMER
Lipst1_1_172817	G1IA6-23024-MONOMER
Lipst1_1_68261	G1IA6-17728-MONOMER
Lipst1_1_75781	G1IA6-23810-MONOMER
Lipst1_1_98955	G1IA6-22985-MONOMER
Lipst1_1_72010	G1IA6-20817-MONOMER
Lipst1_1_3246	G1IA6-20051-MONOMER
Lipst1_1_332428	G1IA6-16703-MONOMER
Lipst1_1_173087	G1IA6-23025-MONOMER
Lipst1_1_68269	G1IA6-17729-MONOMER
Lipst1_1_75786	G1IA6-23811-MONOMER
Lipst1_1_70649	G1IA6-19745-MONOMER
Lipst1_1_78712	G1IA6-17847-MONOMER
Lipst1_1_90401	G1IA6-17889-MONOMER
Lipst1_1_332676	G1IA6-16704-MONOMER
Lipst1_1_173096	G1IA6-23026-MONOMER
Lipst1_1_68271	G1IA6-17730-MONOMER
Lipst1_1_75793	G1IA6-23812-MONOMER
Lipst1_1_99002	G1IA6-22986-MONOMER
Lipst1_1_332694	G1IA6-16705-MONOMER
Lipst1_1_173097	G1IA6-23027-MONOMER
Lipst1_1_75795	G1IA6-23813-MONOMER
Lipst1_1_4475	G1IA6-21203-MONOMER
Lipst1_1_79225	G1IA6-17857-MONOMER
Lipst1_1_332718	G1IA6-16706-MONOMER
Lipst1_1_173125	G1IA6-23028-MONOMER
Lipst1_1_68278	G1IA6-17732-MONOMER
Lipst1_1_75804	G1IA6-23814-MONOMER
Lipst1_1_99068	G1IA6-22987-MONOMER
Lipst1_1_72012	G1IA6-20818-MONOMER
Lipst1_1_70660	G1IA6-19746-MONOMER
Lipst1_1_33829	G1IA6-16707-MONOMER
Lipst1_1_173730	G1IA6-23029-MONOMER
Lipst1_1_75815	G1IA6-23815-MONOMER
Lipst1_1_70663	G1IA6-19747-MONOMER
Lipst1_1_33932	G1IA6-16708-MONOMER
Lipst1_1_173731	G1IA6-23030-MONOMER
Lipst1_1_75822	G1IA6-23816-MONOMER
Lipst1_1_99091	G1IA6-22988-MONOMER
Lipst1_1_34	G1IA6-16709-MONOMER
Lipst1_1_173995	G1IA6-23031-MONOMER
Lipst1_1_68294	G1IA6-17737-MONOMER
Lipst1_1_75836	G1IA6-23817-MONOMER
Lipst1_1_197270	G1IA6-23895-MONOMER
Lipst1_1_72013	G1IA6-20819-MONOMER
Lipst1_1_341	G1IA6-16710-MONOMER
Lipst1_1_75850	G1IA6-23818-MONOMER
Lipst1_1_174092	G1IA6-23032-MONOMER
Lipst1_1_205562	G1IA6-17407-MONOMER
Lipst1_1_68290	G1IA6-17736-MONOMER
Lipst1_1_99131	G1IA6-22989-MONOMER
Lipst1_1_342	G1IA6-16711-MONOMER
Lipst1_1_174093	G1IA6-23033-MONOMER
Lipst1_1_75852	G1IA6-23819-MONOMER
Lipst1_1_70667	G1IA6-19749-MONOMER
Lipst1_1_345	G1IA6-16712-MONOMER
Lipst1_1_174170	G1IA6-23034-MONOMER
Lipst1_1_75854	G1IA6-23820-MONOMER
Lipst1_1_99148	G1IA6-22990-MONOMER
Lipst1_1_346	G1IA6-16713-MONOMER
Lipst1_1_174226	G1IA6-23035-MONOMER
Lipst1_1_4483	G1IA6-21205-MONOMER
Lipst1_1_68300	G1IA6-17739-MONOMER
